Userid,register_time,country,,,,
28704,1/26/17,TW,,,,
28709,1/20/17,VN,,,,
28717,5/28/17,VN,,,,
28722,4/20/17,VN,,,,
28726,4/7/17,PH,,,,
28734,4/22/17,TH,,,,
28744,4/25/17,TW,,,,
28748,1/22/17,MY,,,,
28757,3/15/17,TW,,,,
28760,3/6/17,TW,,,,
28770,1/25/17,TW,,,,
28772,5/28/17,TW,,,,
28775,1/8/17,PH,,,,
28776,4/17/17,VN,,,,
28782,4/10/17,SG,,,,
28787,5/10/17,ID,,,,
28795,1/29/17,SG,,,,
28799,3/13/17,ID,,,,
28800,5/24/17,MY,,,,
28801,5/22/17,MY,,,,
28803,1/27/17,VN,,,,
28813,1/25/17,PH,,,,
28823,3/29/17,ID,,,,
28830,4/27/17,TH,,,,
28839,5/17/17,PH,,,,
28848,3/14/17,TH,,,,
28857,1/14/17,SG,,,,
28866,2/13/17,SG,,,,
28873,2/23/17,ID,,,,
28874,3/2/17,MY,,,,
28875,3/9/17,ID,,,,
28881,1/21/17,PH,,,,
28887,4/10/17,VN,,,,
28893,5/19/17,MY,,,,
28900,3/18/17,TH,,,,
28904,6/1/17,SG,,,,
28913,1/2/17,SG,,,,
28918,4/13/17,SG,,,,
28924,3/13/17,TH,,,,
28934,2/6/17,TH,,,,
28942,2/19/17,VN,,,,
28951,4/7/17,VN,,,,
28954,4/9/17,SG,,,,
28961,1/4/17,MY,,,,
28965,1/9/17,SG,,,,
28972,3/18/17,ID,,,,
28979,3/27/17,SG,,,,
28984,3/27/17,MY,,,,
28991,2/25/17,VN,,,,
28992,2/6/17,VN,,,,
29002,1/3/17,SG,,,,
29009,3/31/17,MY,,,,
29014,5/31/17,SG,,,,
29015,1/11/17,VN,,,,
29020,2/2/17,TW,,,,
29021,4/11/17,VN,,,,
29025,2/14/17,PH,,,,
29034,2/9/17,ID,,,,
29043,2/24/17,VN,,,,
29052,3/27/17,MY,,,,
29062,2/2/17,TW,,,,
29070,5/22/17,PH,,,,
29073,5/17/17,PH,,,,
29079,3/29/17,SG,,,,
29087,4/16/17,SG,,,,
29097,1/2/17,ID,,,,
29100,1/24/17,ID,,,,
29108,2/14/17,TW,,,,
29114,5/20/17,PH,,,,
29116,5/22/17,TH,,,,
29122,3/11/17,TH,,,,
29127,3/31/17,SG,,,,
29136,2/24/17,SG,,,,
29137,5/25/17,PH,,,,
29141,1/21/17,ID,,,,
29147,2/24/17,VN,,,,
29149,1/5/17,VN,,,,
29153,1/25/17,MY,,,,
29157,2/9/17,TH,,,,
29162,1/11/17,TH,,,,
29164,4/15/17,TH,,,,
29167,3/5/17,SG,,,,
29175,1/21/17,MY,,,,
29181,5/19/17,TH,,,,
29189,5/27/17,TW,,,,
29196,5/8/17,MY,,,,
29204,5/27/17,TH,,,,
29211,4/11/17,VN,,,,
29214,4/3/17,TH,,,,
29216,5/26/17,PH,,,,
29219,3/6/17,TW,,,,
29222,3/8/17,ID,,,,
29228,3/3/17,SG,,,,
29233,4/25/17,ID,,,,
29238,2/26/17,TW,,,,
29245,4/10/17,VN,,,,
29248,4/25/17,SG,,,,
29249,1/20/17,VN,,,,
29252,1/19/17,VN,,,,
29260,2/1/17,MY,,,,
29261,4/20/17,VN,,,,
29270,5/24/17,ID,,,,
29279,5/20/17,TW,,,,
29281,1/3/17,PH,,,,
29291,5/2/17,TW,,,,
29300,5/2/17,SG,,,,
29301,3/8/17,PH,,,,
29303,3/22/17,ID,,,,
29310,3/1/17,TW,,,,
29311,4/18/17,TH,,,,
29313,1/17/17,TH,,,,
29319,5/12/17,TH,,,,
29325,5/1/17,TH,,,,
29328,1/23/17,TH,,,,
29330,4/16/17,MY,,,,
29340,2/23/17,MY,,,,
29343,4/7/17,MY,,,,
29352,5/21/17,SG,,,,
29358,1/10/17,VN,,,,
29368,4/11/17,SG,,,,
29375,3/7/17,ID,,,,
29376,4/13/17,VN,,,,
29386,2/5/17,SG,,,,
29388,4/13/17,ID,,,,
29395,2/8/17,ID,,,,
29398,4/3/17,VN,,,,
29407,2/4/17,TH,,,,
29411,5/12/17,SG,,,,
29415,4/28/17,TW,,,,
29416,2/22/17,VN,,,,
29419,5/22/17,PH,,,,
29421,4/19/17,TH,,,,
29422,3/2/17,TW,,,,
29427,3/17/17,SG,,,,
29428,2/14/17,TH,,,,
29431,1/5/17,TW,,,,
29440,2/3/17,SG,,,,
29450,1/28/17,MY,,,,
29460,5/4/17,VN,,,,
29464,3/14/17,PH,,,,
29466,4/23/17,TW,,,,
29468,5/13/17,SG,,,,
29474,2/5/17,PH,,,,
29482,3/1/17,VN,,,,
29487,5/22/17,TW,,,,
29496,2/5/17,MY,,,,
29500,2/6/17,PH,,,,
29509,5/21/17,PH,,,,
29514,1/23/17,TH,,,,
29524,3/16/17,ID,,,,
29530,3/26/17,SG,,,,
29535,5/3/17,PH,,,,
29536,2/24/17,PH,,,,
29541,2/9/17,VN,,,,
29551,4/9/17,VN,,,,
29555,3/18/17,MY,,,,
29558,1/25/17,ID,,,,
29566,4/24/17,ID,,,,
29574,2/28/17,SG,,,,
29584,4/3/17,TH,,,,
29592,2/17/17,MY,,,,
29597,5/28/17,SG,,,,
29605,5/31/17,VN,,,,
29613,4/15/17,ID,,,,
29614,1/26/17,PH,,,,
29616,5/2/17,SG,,,,
29621,3/27/17,PH,,,,
29629,1/21/17,SG,,,,
29634,4/8/17,VN,,,,
29642,2/1/17,SG,,,,
29651,5/7/17,ID,,,,
29654,2/28/17,PH,,,,
29655,4/22/17,SG,,,,
29658,2/13/17,TW,,,,
29662,2/4/17,ID,,,,
29666,4/23/17,PH,,,,
29671,4/10/17,ID,,,,
29681,3/25/17,MY,,,,
29690,3/9/17,TH,,,,
29700,5/27/17,PH,,,,
29704,4/19/17,TW,,,,
29710,6/1/17,ID,,,,
29715,1/24/17,TW,,,,
29722,5/23/17,ID,,,,
29726,3/18/17,TW,,,,
29729,3/16/17,PH,,,,
29732,2/18/17,ID,,,,
29740,4/6/17,MY,,,,
29743,3/3/17,PH,,,,
29746,4/5/17,TH,,,,
29754,4/26/17,SG,,,,
29756,2/12/17,PH,,,,
29763,1/31/17,TW,,,,
29770,1/26/17,ID,,,,
29777,5/30/17,VN,,,,
29785,5/31/17,VN,,,,
29794,3/2/17,PH,,,,
29798,1/10/17,TH,,,,
29799,4/24/17,ID,,,,
29801,4/26/17,PH,,,,
29805,5/29/17,PH,,,,
29809,2/6/17,ID,,,,
29819,2/16/17,VN,,,,
29820,3/27/17,MY,,,,
29825,4/12/17,SG,,,,
29829,1/12/17,TH,,,,
29832,1/22/17,MY,,,,
29834,5/7/17,TW,,,,
29842,3/15/17,MY,,,,
29848,3/18/17,MY,,,,
29854,1/21/17,TH,,,,
29856,2/17/17,ID,,,,
29858,1/4/17,TW,,,,
29859,5/29/17,ID,,,,
29868,2/19/17,SG,,,,
29877,1/24/17,ID,,,,
29878,1/28/17,TW,,,,
29882,2/21/17,TH,,,,
29886,2/28/17,VN,,,,
29889,4/23/17,VN,,,,
29890,4/16/17,TH,,,,
29895,1/11/17,SG,,,,
29900,2/5/17,VN,,,,
29906,4/4/17,SG,,,,
29910,5/18/17,PH,,,,
29915,5/8/17,SG,,,,
29917,5/19/17,ID,,,,
29927,4/3/17,TW,,,,
29933,3/3/17,ID,,,,
29936,3/9/17,TH,,,,
29942,3/26/17,TH,,,,
29948,4/22/17,VN,,,,
29950,5/14/17,MY,,,,
29958,2/4/17,VN,,,,
29960,6/1/17,MY,,,,
29962,5/28/17,PH,,,,
29970,3/4/17,PH,,,,
29973,5/28/17,TH,,,,
29977,5/16/17,MY,,,,
29981,1/3/17,ID,,,,
29991,4/3/17,MY,,,,
30000,5/31/17,TH,,,,
30005,1/6/17,MY,,,,
30014,2/13/17,SG,,,,
30022,3/2/17,ID,,,,
30023,3/26/17,ID,,,,
30024,4/14/17,ID,,,,
30029,1/27/17,ID,,,,
30034,3/15/17,VN,,,,
30038,2/17/17,VN,,,,
30045,3/1/17,SG,,,,
30046,4/25/17,ID,,,,
30047,5/10/17,SG,,,,
30052,3/2/17,VN,,,,
30061,5/31/17,ID,,,,
30064,2/2/17,TW,,,,
30071,1/28/17,SG,,,,
30077,6/1/17,SG,,,,
30085,4/9/17,ID,,,,
30094,2/16/17,ID,,,,
30101,5/15/17,TW,,,,
30108,5/10/17,TH,,,,
30110,2/13/17,PH,,,,
30118,1/4/17,MY,,,,
30122,3/23/17,SG,,,,
30131,2/7/17,TH,,,,
30136,5/6/17,TH,,,,
30144,2/16/17,SG,,,,
30151,5/2/17,ID,,,,
30154,1/28/17,ID,,,,
30164,1/8/17,ID,,,,
30174,1/16/17,ID,,,,
30178,1/11/17,VN,,,,
30183,5/23/17,ID,,,,
30190,2/10/17,MY,,,,
30200,5/27/17,ID,,,,
30209,1/28/17,PH,,,,
30215,4/19/17,MY,,,,
30223,3/8/17,SG,,,,
30231,4/2/17,TW,,,,
30234,3/18/17,ID,,,,
30240,5/5/17,TW,,,,
30248,1/2/17,ID,,,,
30252,1/13/17,TW,,,,
30253,3/13/17,VN,,,,
30263,4/2/17,MY,,,,
30267,3/27/17,SG,,,,
30272,5/23/17,TW,,,,
30280,3/8/17,TH,,,,
30281,4/20/17,SG,,,,
30287,3/12/17,TW,,,,
30292,6/1/17,MY,,,,
30297,1/31/17,VN,,,,
30298,3/29/17,VN,,,,
30305,4/24/17,TW,,,,
30309,3/28/17,SG,,,,
30312,4/14/17,PH,,,,
30322,1/16/17,VN,,,,
30323,3/11/17,MY,,,,
30330,5/19/17,PH,,,,
30334,1/25/17,TW,,,,
30340,3/20/17,VN,,,,
30342,6/1/17,TW,,,,
30347,2/28/17,PH,,,,
30356,5/12/17,PH,,,,
30361,5/16/17,VN,,,,
30363,5/8/17,TH,,,,
30364,2/24/17,ID,,,,
30368,3/26/17,MY,,,,
30377,2/1/17,PH,,,,
30378,4/17/17,PH,,,,
30380,3/14/17,SG,,,,
30385,4/25/17,ID,,,,
30389,2/27/17,MY,,,,
30395,4/5/17,TH,,,,
30399,3/25/17,VN,,,,
30403,3/21/17,TH,,,,
30410,4/9/17,MY,,,,
30415,1/23/17,MY,,,,
30417,3/10/17,SG,,,,
30418,5/3/17,TH,,,,
30425,1/5/17,TH,,,,
30435,2/27/17,TH,,,,
30440,5/13/17,MY,,,,
30449,2/11/17,ID,,,,
30457,5/7/17,TH,,,,
30467,1/20/17,SG,,,,
30475,3/25/17,ID,,,,
30480,2/26/17,VN,,,,
30490,3/21/17,ID,,,,
30499,1/21/17,ID,,,,
30503,5/22/17,TW,,,,
30513,5/7/17,TW,,,,
30516,4/5/17,TW,,,,
30523,4/26/17,TH,,,,
30527,1/13/17,PH,,,,
30532,6/1/17,ID,,,,
30541,5/4/17,PH,,,,
30544,3/25/17,SG,,,,
30552,1/31/17,MY,,,,
30553,1/30/17,TH,,,,
30556,3/2/17,MY,,,,
30557,2/25/17,VN,,,,
30559,3/15/17,MY,,,,
30562,2/19/17,SG,,,,
30571,3/30/17,PH,,,,
30572,5/4/17,ID,,,,
30580,1/24/17,PH,,,,
30586,5/27/17,SG,,,,
30587,5/4/17,PH,,,,
30596,5/15/17,PH,,,,
30603,4/17/17,VN,,,,
30611,3/9/17,TW,,,,
30615,4/25/17,MY,,,,
30624,3/12/17,MY,,,,
30626,1/4/17,VN,,,,
30635,3/14/17,MY,,,,
30637,1/3/17,VN,,,,
30640,1/7/17,ID,,,,
30647,3/8/17,TH,,,,
30648,5/17/17,SG,,,,
30658,5/14/17,PH,,,,
30668,3/28/17,MY,,,,
30672,1/10/17,VN,,,,
30681,5/6/17,VN,,,,
30691,2/5/17,ID,,,,
30695,2/11/17,MY,,,,
30696,1/9/17,TH,,,,
30697,4/12/17,PH,,,,
30706,2/6/17,TH,,,,
30707,5/28/17,SG,,,,
30716,4/15/17,MY,,,,
30722,1/10/17,TH,,,,
30729,3/7/17,ID,,,,
30737,5/23/17,SG,,,,
30740,4/17/17,TW,,,,
30750,3/18/17,MY,,,,
30751,2/1/17,MY,,,,
30754,1/9/17,SG,,,,
30763,4/6/17,TW,,,,
30773,3/29/17,PH,,,,
30783,5/17/17,VN,,,,
30793,5/8/17,VN,,,,
30799,2/7/17,TW,,,,
30802,3/1/17,ID,,,,
30809,3/29/17,TH,,,,
30816,5/3/17,PH,,,,
30818,4/8/17,VN,,,,
30826,4/14/17,VN,,,,
30833,5/7/17,PH,,,,
30842,4/6/17,MY,,,,
30843,3/12/17,SG,,,,
30849,4/29/17,ID,,,,
30851,5/12/17,TW,,,,
30856,1/10/17,SG,,,,
30866,5/11/17,ID,,,,
30871,2/11/17,MY,,,,
30877,5/10/17,VN,,,,
30886,1/9/17,VN,,,,
30891,5/3/17,VN,,,,
30892,1/14/17,TH,,,,
30901,4/29/17,ID,,,,
30906,4/17/17,TW,,,,
30916,5/15/17,TH,,,,
30920,1/8/17,SG,,,,
30926,4/5/17,SG,,,,
30927,2/16/17,SG,,,,
30933,3/29/17,PH,,,,
30937,4/30/17,SG,,,,
30945,1/22/17,TW,,,,
30947,5/24/17,SG,,,,
30951,5/4/17,SG,,,,
30959,3/23/17,VN,,,,
30961,5/17/17,TW,,,,
30969,6/1/17,TH,,,,
30979,3/8/17,VN,,,,
30989,5/30/17,TW,,,,
30997,5/29/17,PH,,,,
31005,4/28/17,TW,,,,
31014,3/18/17,ID,,,,
31024,3/2/17,VN,,,,
31034,5/7/17,TW,,,,
31043,3/13/17,TH,,,,
31048,5/21/17,VN,,,,
31052,2/21/17,PH,,,,
31056,3/12/17,VN,,,,
31066,1/6/17,PH,,,,
31071,5/12/17,TH,,,,
31081,1/17/17,ID,,,,
31089,3/28/17,PH,,,,
31091,1/26/17,ID,,,,
31098,1/17/17,ID,,,,
31106,4/17/17,ID,,,,
31116,5/2/17,TW,,,,
31125,3/20/17,ID,,,,
31132,4/23/17,TW,,,,
31137,1/26/17,TW,,,,
31142,4/24/17,TW,,,,
31151,2/21/17,TH,,,,
31155,3/18/17,ID,,,,
31158,4/7/17,VN,,,,
31168,4/27/17,SG,,,,
31173,2/12/17,VN,,,,
31183,4/6/17,VN,,,,
31184,3/12/17,VN,,,,
31185,2/2/17,PH,,,,
31190,1/22/17,TW,,,,
31191,5/12/17,TH,,,,
31199,5/15/17,TW,,,,
31203,4/12/17,ID,,,,
31213,1/27/17,MY,,,,
31215,5/29/17,ID,,,,
31218,1/15/17,ID,,,,
31220,3/13/17,VN,,,,
31230,2/23/17,MY,,,,
31232,5/25/17,SG,,,,
31241,3/15/17,MY,,,,
31246,3/10/17,TW,,,,
31249,1/15/17,TW,,,,
31258,1/5/17,SG,,,,
31268,1/4/17,MY,,,,
31278,2/23/17,PH,,,,
31284,3/2/17,TW,,,,
31286,2/2/17,SG,,,,
31287,5/26/17,TH,,,,
31295,3/16/17,TH,,,,
31305,3/8/17,MY,,,,
31315,1/12/17,TW,,,,
31316,1/1/17,MY,,,,
31324,3/6/17,PH,,,,
31326,3/26/17,ID,,,,
31331,3/20/17,SG,,,,
31336,5/12/17,PH,,,,
31339,4/23/17,SG,,,,
31342,3/23/17,TH,,,,
31345,4/6/17,TH,,,,
31350,1/5/17,SG,,,,
31356,1/5/17,TW,,,,
31361,1/2/17,SG,,,,
31367,4/29/17,VN,,,,
31370,5/8/17,VN,,,,
31373,4/20/17,MY,,,,
31382,3/14/17,SG,,,,
31387,2/5/17,PH,,,,
31393,3/12/17,VN,,,,
31398,4/17/17,ID,,,,
31405,2/12/17,VN,,,,
31409,2/22/17,TW,,,,
31416,5/4/17,SG,,,,
31421,5/18/17,TW,,,,
31431,4/17/17,PH,,,,
31433,4/10/17,ID,,,,
31438,2/3/17,ID,,,,
31444,1/10/17,TW,,,,
31445,5/17/17,SG,,,,
31452,4/23/17,VN,,,,
31457,5/27/17,MY,,,,
31462,2/23/17,MY,,,,
31467,3/16/17,SG,,,,
31471,3/2/17,SG,,,,
31475,3/6/17,SG,,,,
31479,3/3/17,VN,,,,
31484,1/5/17,VN,,,,
31492,2/19/17,SG,,,,
31499,1/27/17,TH,,,,
31508,2/4/17,SG,,,,
31509,5/12/17,VN,,,,
31514,4/13/17,VN,,,,
31519,4/25/17,MY,,,,
31521,3/11/17,TW,,,,
31522,5/14/17,SG,,,,
31527,2/25/17,TW,,,,
31532,5/2/17,ID,,,,
31542,3/12/17,VN,,,,
31549,5/22/17,VN,,,,
31557,1/7/17,SG,,,,
31566,3/3/17,TH,,,,
31573,2/8/17,ID,,,,
31579,2/19/17,ID,,,,
31582,1/1/17,VN,,,,
31587,3/5/17,SG,,,,
31588,4/30/17,PH,,,,
31597,4/26/17,SG,,,,
31602,1/22/17,TW,,,,
31611,3/3/17,PH,,,,
31617,5/3/17,VN,,,,
31625,1/28/17,VN,,,,
31633,5/17/17,PH,,,,
31643,2/7/17,MY,,,,
31644,5/16/17,MY,,,,
31646,4/3/17,TW,,,,
31656,3/19/17,SG,,,,
31658,1/27/17,VN,,,,
31667,2/23/17,SG,,,,
31671,3/11/17,TW,,,,
31673,2/20/17,TH,,,,
31675,4/30/17,TW,,,,
31681,4/25/17,ID,,,,
31684,2/13/17,VN,,,,
31685,3/30/17,ID,,,,
31687,2/1/17,TH,,,,
31690,2/2/17,SG,,,,
31695,2/25/17,MY,,,,
31698,3/22/17,ID,,,,
31706,5/17/17,ID,,,,
31707,4/17/17,SG,,,,
31708,2/8/17,TW,,,,
31717,1/31/17,TH,,,,
31720,5/18/17,VN,,,,
31727,5/29/17,TH,,,,
31735,1/24/17,MY,,,,
31738,4/7/17,PH,,,,
31745,5/31/17,TW,,,,
31751,5/17/17,TW,,,,
31755,3/6/17,SG,,,,
31761,5/27/17,PH,,,,
31762,3/18/17,TH,,,,
31771,3/27/17,PH,,,,
31775,4/11/17,TH,,,,
31783,4/27/17,TW,,,,
31788,5/3/17,PH,,,,
31795,3/27/17,PH,,,,
31798,2/8/17,SG,,,,
31805,3/28/17,PH,,,,
31814,2/4/17,PH,,,,
31818,3/23/17,MY,,,,
31819,4/16/17,SG,,,,
31824,1/31/17,VN,,,,
31829,2/4/17,VN,,,,
31833,4/9/17,PH,,,,
31841,1/19/17,ID,,,,
31847,1/19/17,SG,,,,
31855,2/6/17,TW,,,,
31862,1/17/17,SG,,,,
31863,4/10/17,VN,,,,
31871,1/20/17,TW,,,,
31877,1/10/17,SG,,,,
31886,4/11/17,MY,,,,
31894,5/11/17,SG,,,,
31900,5/10/17,ID,,,,
31906,3/7/17,PH,,,,
31907,5/9/17,PH,,,,
31909,3/5/17,ID,,,,
31916,1/11/17,PH,,,,
31925,3/2/17,PH,,,,
31935,4/7/17,ID,,,,
31942,5/29/17,TW,,,,
31951,4/30/17,MY,,,,
31954,3/4/17,ID,,,,
31961,4/29/17,SG,,,,
31969,2/3/17,VN,,,,
31973,4/2/17,MY,,,,
31982,3/25/17,PH,,,,
31990,1/18/17,TH,,,,
32000,4/21/17,TW,,,,
32001,1/2/17,SG,,,,
32009,3/20/17,ID,,,,
32014,2/23/17,VN,,,,
32020,2/18/17,VN,,,,
32025,5/16/17,SG,,,,
32026,3/30/17,MY,,,,
32027,3/30/17,SG,,,,
32032,1/8/17,ID,,,,
32034,3/19/17,MY,,,,
32043,1/20/17,ID,,,,
32053,1/25/17,MY,,,,
32054,1/10/17,SG,,,,
32061,5/26/17,SG,,,,
32068,1/31/17,ID,,,,
32073,1/31/17,TW,,,,
32083,5/17/17,VN,,,,
32089,4/6/17,MY,,,,
32091,4/4/17,VN,,,,
32094,2/22/17,TW,,,,
32102,1/20/17,TW,,,,
32104,3/15/17,VN,,,,
32114,1/8/17,ID,,,,
32121,5/3/17,ID,,,,
32125,1/17/17,MY,,,,
32132,4/7/17,TW,,,,
32139,5/26/17,PH,,,,
32147,2/24/17,TW,,,,
32156,5/4/17,TW,,,,
32163,1/4/17,PH,,,,
32172,5/29/17,VN,,,,
32174,4/29/17,SG,,,,
32184,2/22/17,PH,,,,
32192,3/16/17,SG,,,,
32196,1/29/17,MY,,,,
32200,4/12/17,ID,,,,
32204,5/14/17,VN,,,,
32210,4/28/17,TW,,,,
32220,4/25/17,VN,,,,
32223,1/12/17,VN,,,,
32224,4/11/17,TH,,,,
32230,1/19/17,TW,,,,
32234,4/24/17,TW,,,,
32237,3/24/17,VN,,,,
32239,1/6/17,SG,,,,
32249,5/7/17,MY,,,,
32259,4/9/17,SG,,,,
32262,2/5/17,VN,,,,
32268,2/3/17,TH,,,,
32273,3/11/17,TH,,,,
32275,4/10/17,TH,,,,
32281,2/5/17,TW,,,,
32284,5/11/17,MY,,,,
32288,5/17/17,MY,,,,
32295,5/4/17,ID,,,,
32304,2/23/17,TH,,,,
32311,4/20/17,PH,,,,
32321,3/16/17,ID,,,,
32328,1/31/17,MY,,,,
32337,5/9/17,TW,,,,
32342,2/18/17,TW,,,,
32350,4/13/17,PH,,,,
32356,4/20/17,VN,,,,
32357,1/27/17,PH,,,,
32358,3/6/17,TW,,,,
32364,2/28/17,TW,,,,
32370,2/20/17,TW,,,,
32375,3/21/17,TH,,,,
32380,1/12/17,ID,,,,
32388,3/15/17,TW,,,,
32393,1/14/17,SG,,,,
32399,2/17/17,MY,,,,
32405,4/10/17,ID,,,,
32412,3/23/17,MY,,,,
32421,1/16/17,TW,,,,
32422,1/20/17,MY,,,,
32426,3/19/17,SG,,,,
32430,1/24/17,ID,,,,
32435,5/25/17,ID,,,,
32443,5/21/17,TH,,,,
32449,5/7/17,TW,,,,
32457,5/23/17,ID,,,,
32465,4/26/17,PH,,,,
32474,5/5/17,TH,,,,
32478,4/25/17,PH,,,,
32483,1/26/17,MY,,,,
32493,3/22/17,TH,,,,
32499,1/18/17,VN,,,,
32507,1/16/17,MY,,,,
32515,3/26/17,PH,,,,
32522,5/18/17,PH,,,,
32530,2/15/17,TH,,,,
32533,1/2/17,PH,,,,
32538,4/27/17,SG,,,,
32545,3/11/17,ID,,,,
32555,2/10/17,VN,,,,
32564,2/20/17,MY,,,,
32569,3/19/17,PH,,,,
32573,1/28/17,VN,,,,
32577,4/23/17,TH,,,,
32578,3/15/17,PH,,,,
32581,2/23/17,TH,,,,
32589,3/26/17,ID,,,,
32592,4/19/17,ID,,,,
32601,1/12/17,ID,,,,
32602,5/10/17,TW,,,,
32605,2/19/17,VN,,,,
32615,3/26/17,TH,,,,
32617,2/20/17,SG,,,,
32624,5/24/17,ID,,,,
32631,3/13/17,SG,,,,
32633,2/22/17,MY,,,,
32638,1/10/17,MY,,,,
32647,1/28/17,TW,,,,
32648,4/22/17,TH,,,,
32650,3/20/17,MY,,,,
32653,2/25/17,PH,,,,
32656,5/11/17,VN,,,,
32660,1/1/17,MY,,,,
32664,3/28/17,VN,,,,
32669,2/19/17,PH,,,,
32673,2/22/17,TW,,,,
32675,1/29/17,SG,,,,
32682,5/13/17,ID,,,,
32688,4/20/17,VN,,,,
32690,3/16/17,TW,,,,
32699,2/26/17,PH,,,,
32704,3/11/17,ID,,,,
32714,2/7/17,VN,,,,
32722,2/19/17,PH,,,,
32731,1/2/17,VN,,,,
32739,1/30/17,ID,,,,
32747,4/22/17,TH,,,,
32749,1/5/17,MY,,,,
32757,4/19/17,PH,,,,
32766,2/10/17,SG,,,,
32776,5/20/17,ID,,,,
32777,4/13/17,TW,,,,
32786,2/10/17,SG,,,,
32795,5/24/17,TW,,,,
32801,1/24/17,VN,,,,
32805,5/2/17,VN,,,,
32807,1/5/17,TH,,,,
32816,1/6/17,MY,,,,
32819,1/20/17,PH,,,,
32820,1/15/17,PH,,,,
32827,2/16/17,ID,,,,
32830,3/28/17,TW,,,,
32839,1/21/17,TH,,,,
32846,1/31/17,TW,,,,
32852,3/12/17,MY,,,,
32859,2/19/17,PH,,,,
32861,5/7/17,TW,,,,
32870,3/2/17,TH,,,,
32872,2/24/17,SG,,,,
32873,5/18/17,SG,,,,
32877,5/21/17,TW,,,,
32885,1/26/17,VN,,,,
32895,4/5/17,VN,,,,
32897,3/23/17,TH,,,,
32898,4/4/17,MY,,,,
32907,2/18/17,TH,,,,
32915,4/9/17,MY,,,,
32924,1/12/17,SG,,,,
32933,4/30/17,PH,,,,
32939,1/25/17,VN,,,,
32949,5/12/17,ID,,,,
32953,2/17/17,MY,,,,
32954,1/14/17,PH,,,,
32963,2/10/17,TW,,,,
32964,1/13/17,MY,,,,
32974,5/3/17,ID,,,,
32984,2/8/17,VN,,,,
32987,5/28/17,TH,,,,
32988,1/18/17,ID,,,,
32994,5/25/17,PH,,,,
32995,2/15/17,MY,,,,
33005,1/8/17,PH,,,,
33013,2/18/17,TW,,,,
33016,1/27/17,ID,,,,
33017,4/8/17,TH,,,,
33020,2/11/17,MY,,,,
33029,5/14/17,TW,,,,
33030,4/24/17,PH,,,,
33036,5/6/17,TW,,,,
33045,4/18/17,MY,,,,
33046,4/17/17,SG,,,,
33053,1/8/17,PH,,,,
33059,2/8/17,VN,,,,
33068,5/8/17,MY,,,,
33074,1/22/17,TH,,,,
33079,4/3/17,SG,,,,
33083,4/7/17,MY,,,,
33087,4/12/17,PH,,,,
33096,5/24/17,SG,,,,
33097,5/17/17,PH,,,,
33102,2/2/17,TH,,,,
33105,1/14/17,SG,,,,
33109,1/28/17,PH,,,,
33115,2/24/17,ID,,,,
33119,5/31/17,TW,,,,
33125,5/10/17,PH,,,,
33129,4/27/17,ID,,,,
33135,5/29/17,TW,,,,
33140,1/22/17,TW,,,,
33141,3/9/17,TW,,,,
33148,5/16/17,PH,,,,
33156,4/17/17,MY,,,,
33161,3/25/17,PH,,,,
33164,2/24/17,VN,,,,
33173,4/14/17,TW,,,,
33179,5/2/17,VN,,,,
33189,2/15/17,MY,,,,
33194,3/26/17,PH,,,,
33197,1/3/17,VN,,,,
33202,4/14/17,TH,,,,
33206,3/9/17,TH,,,,
33214,1/21/17,TW,,,,
33218,5/3/17,TW,,,,
33224,1/6/17,TW,,,,
33226,2/28/17,PH,,,,
33230,4/18/17,ID,,,,
33237,5/23/17,MY,,,,
33246,3/31/17,MY,,,,
33254,3/7/17,ID,,,,
33257,2/26/17,SG,,,,
33262,4/16/17,TH,,,,
33269,2/23/17,TH,,,,
33274,2/8/17,PH,,,,
33280,1/17/17,MY,,,,
33281,5/22/17,PH,,,,
33288,2/3/17,TW,,,,
33298,5/13/17,ID,,,,
33303,4/30/17,VN,,,,
33311,3/7/17,TH,,,,
33320,1/22/17,PH,,,,
33322,2/16/17,VN,,,,
33329,2/1/17,ID,,,,
33334,1/27/17,SG,,,,
33337,1/1/17,MY,,,,
33339,4/14/17,SG,,,,
33345,2/20/17,TH,,,,
33348,3/3/17,VN,,,,
33353,5/3/17,TH,,,,
33354,5/23/17,TW,,,,
33363,1/12/17,SG,,,,
33371,2/5/17,TW,,,,
33379,4/14/17,VN,,,,
33387,1/15/17,VN,,,,
33397,1/23/17,TW,,,,
33407,4/30/17,SG,,,,
33417,4/4/17,MY,,,,
33422,4/28/17,TH,,,,
33423,4/7/17,PH,,,,
33433,5/25/17,SG,,,,
33439,4/12/17,PH,,,,
33440,5/1/17,VN,,,,
33441,2/1/17,MY,,,,
33442,4/26/17,ID,,,,
33451,3/31/17,MY,,,,
33461,4/4/17,MY,,,,
33464,3/3/17,TH,,,,
33471,5/18/17,SG,,,,
33472,2/2/17,ID,,,,
33477,1/1/17,ID,,,,
33485,4/14/17,TW,,,,
33492,1/21/17,TW,,,,
33501,3/24/17,ID,,,,
33511,5/14/17,TW,,,,
33521,5/19/17,VN,,,,
33529,5/15/17,SG,,,,
33530,5/4/17,ID,,,,
33532,4/4/17,ID,,,,
33539,5/27/17,TH,,,,
33548,5/23/17,SG,,,,
33551,1/18/17,VN,,,,
33553,4/16/17,PH,,,,
33560,2/9/17,MY,,,,
33565,1/28/17,SG,,,,
33572,1/1/17,TH,,,,
